Author;Date;Content;Attachments;
"linuxguy11#3353";"17-Sep-18 01:01 PM";"and a guy just gave me 64 iron blocks to startoff";"";
"Senvr#7635";"17-Sep-18 01:03 PM";"gg";"";
"Senvr#7635";"17-Sep-18 01:03 PM";"gl";"";
"linuxguy11#3353";"17-Sep-18 01:04 PM";"i got a ""base""";"";
"linuxguy11#3353";"17-Sep-18 06:39 PM";"i guess youre not playing today";"";
"Senvr#7635";"17-Sep-18 06:39 PM";"oh yeah";"";
"Senvr#7635";"17-Sep-18 06:40 PM";"how join";"";
"linuxguy11#3353";"17-Sep-18 06:40 PM";"the 1.7.10 pack";"";
"linuxguy11#3353";"17-Sep-18 06:40 PM";"its default server";"";
"Senvr#7635";"17-Sep-18 06:40 PM";"9ok";"";
"Senvr#7635";"17-Sep-18 06:44 PM";"istallongino";"";
"linuxguy11#3353";"17-Sep-18 06:47 PM";"ok?";"";
"Senvr#7635";"17-Sep-18 06:47 PM";"it done";"";
"linuxguy11#3353";"17-Sep-18 06:47 PM";"heatshields are important for spacecraft YES";"";
"Senvr#7635";"17-Sep-18 06:47 PM";"yes";"";
"Senvr#7635";"17-Sep-18 06:47 PM";"they are";"";
"Senvr#7635";"17-Sep-18 06:47 PM";"important";"";
"Senvr#7635";"17-Sep-18 06:48 PM";"ok its installed";"";
"linuxguy11#3353";"17-Sep-18 06:50 PM";"i gtg for a bit";"";
"linuxguy11#3353";"17-Sep-18 06:50 PM";"bbl";"";
"Senvr#7635";"17-Sep-18 06:50 PM";"ok gl";"";
"linuxguy11#3353";"17-Sep-18 06:50 PM";"join server";"";
"linuxguy11#3353";"17-Sep-18 06:51 PM";"and when you join i will let you tp to my ANUS";"";
"Senvr#7635";"17-Sep-18 06:51 PM";"yes father";"";
"Senvr#7635";"17-Sep-18 06:51 PM";"you will";"";
"Senvr#7635";"17-Sep-18 06:51 PM";"and if you donut";"";
"Senvr#7635";"17-Sep-18 06:51 PM";"you will get large peepee hole";"";
"linuxguy11#3353";"17-Sep-18 06:51 PM";"oh yeah";"";
"Senvr#7635";"17-Sep-18 06:52 PM";"WQHY MUSIC";"";
"Senvr#7635";"17-Sep-18 06:52 PM";"REEE";"";
"linuxguy11#3353";"17-Sep-18 06:52 PM";"ikr";"";
"linuxguy11#3353";"17-Sep-18 06:52 PM";"its ear fucking";"";
"linuxguy11#3353";"17-Sep-18 06:53 PM";"also when you get on do /vote for 3090$ and 15 diamonds";"";
"linuxguy11#3353";"17-Sep-18 06:53 PM";"but first tp to my ANUS";"";
"linuxguy11#3353";"17-Sep-18 06:53 PM";"when I come back I will make you a item of good use";"";
"linuxguy11#3353";"17-Sep-18 06:53 PM";"./tpa abc123mewot";"";
"Senvr#7635";"17-Sep-18 06:54 PM";"understoodo beanboino";"";
"linuxguy11#3353";"17-Sep-18 06:55 PM";"./sethome to sethome";"";
"linuxguy11#3353";"17-Sep-18 06:55 PM";"./rtp if you need to get wood";"";
"linuxguy11#3353";"17-Sep-18 06:56 PM";"./vote to vote";"";
"linuxguy11#3353";"17-Sep-18 06:56 PM";"./market for trading";"";
"Senvr#7635";"17-Sep-18 06:56 PM";"neato";"";
"linuxguy11#3353";"17-Sep-18 06:56 PM";"i will make you jet pack and assembler later";"";
"linuxguy11#3353";"17-Sep-18 06:56 PM";"do ./kit starter";"";
"linuxguy11#3353";"17-Sep-18 06:57 PM";"and mine for copper on y 55";"";
"linuxguy11#3353";"17-Sep-18 06:57 PM";"bbl";"";
"Senvr#7635";"17-Sep-18 06:57 PM";"ok ehrhrh";"";
"linuxguy11#3353";"17-Sep-18 07:02 PM";"Started a call.";"";
"linuxguy11#3353";"17-Sep-18 07:05 PM";"Started a call.";"";
"linuxguy11#3353";"17-Sep-18 07:50 PM";"It appears you've been by yourself in this call for more than five minutes. The bandwidth patrol has asked me to disconnect you to save bandwidth. That stuff doesn't grow on trees!";"";
"Senvr#7635";"17-Sep-18 07:50 PM";"do";"";
"linuxguy11#3353";"17-Sep-18 07:50 PM";"Started a call.";"";
"linuxguy11#3353";"17-Sep-18 08:00 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/491443491461791744/unknown.png";
"linuxguy11#3353";"17-Sep-18 08:01 PM";"i made you an atomic dissasembler";"";
"linuxguy11#3353";"17-Sep-18 08:01 PM";"it will be in bottom chest";"";
"linuxguy11#3353";"17-Sep-18 08:02 PM";"you will have to go through and set your controls";"";
"linuxguy11#3353";"17-Sep-18 08:04 PM";"ima go for tonight";"";
"linuxguy11#3353";"18-Sep-18 05:10 AM";"eat shit";"";
"linuxguy11#3353";"18-Sep-18 07:03 AM";"```python3
def f(x):
...     return 1.0 / x
... 
>>> doit(arr(0))
f(-0.100000) = -10.000000
f(-0.010000) = -100.000000
f(-0.001000) = -1000.000000
f(0.100000) = 10.000000
f(0.010000) = 100.000000
f(0.001000) = 1000.000000
```";"";
"linuxguy11#3353";"18-Sep-18 07:04 AM";"python is good for doing math homework";"";
"linuxguy11#3353";"18-Sep-18 07:05 AM";"```python3
>>> def f(x):
...     if(x == 3): return 1
...     else: return (x * x - x - 6) / (x - 3)
... 
>>> doit(arr(3))
f(2.900000) = 4.900000
f(2.990000) = 4.990000
f(2.999000) = 4.999000
f(3.100000) = 5.100000
f(3.010000) = 5.010000
f(3.001000) = 5.001000
```";"";
"linuxguy11#3353";"18-Sep-18 07:10 AM";"i sent your atomic disssembler to you\";"";
"linuxguy11#3353";"18-Sep-18 07:11 AM";"do /market when you get on and click ""Stock""";"";
"linuxguy11#3353";"18-Sep-18 08:34 AM";"https://www.youtube.com/watch?v=xLnoqinvnfo";"";
"linuxguy11#3353";"18-Sep-18 11:47 AM";"thats some premium reporting right there";"";
"linuxguy11#3353";"18-Sep-18 11:48 AM";"so when you get back on i need you to do /market, click the chest named 'Stock' and grab your atomic dissasembler";"";
"linuxguy11#3353";"18-Sep-18 11:48 AM";"then go thrugh controls removing any modded kebindings";"";
"linuxguy11#3353";"18-Sep-18 11:48 AM";"find mekanism and set itenm mode to <key>";"";
"linuxguy11#3353";"18-Sep-18 11:49 AM";"press <crouch> and <place> on your atomic dissasembler to change its mode";"";
"linuxguy11#3353";"18-Sep-18 11:51 AM";"Modes: ```
Off - What do you think?
Normal - A normal pickaxe/shovel/axe
Fast - Cocaine snorting panda mode
Slow - Mining obsidian mode
Vein - You can mine whole fuckwads of blocks in one mine
```";"";
"Senvr#7635";"18-Sep-18 12:46 PM";"alright";"";
"Senvr#7635";"18-Sep-18 12:46 PM";"ill be on later today";"";
"Senvr#7635";"18-Sep-18 12:46 PM";"sorry for not being on yesterday";"";
"Senvr#7635";"18-Sep-18 12:46 PM";"shit's going down rn";"";
"linuxguy11#3353";"18-Sep-18 12:49 PM";"its fine";"";
"linuxguy11#3353";"18-Sep-18 12:49 PM";"when you get on beg in chat for `2 fluix crystals`";"";
"linuxguy11#3353";"18-Sep-18 12:49 PM";"dont accept teleports";"";
"linuxguy11#3353";"18-Sep-18 12:50 PM";"make the person `/market send <name>` them to you";"";
"linuxguy11#3353";"18-Sep-18 12:50 PM";"and pay them with `/pay <name>`";"";
"linuxguy11#3353";"18-Sep-18 12:50 PM";"you can get 300$ by doing `/vote`";"";
"linuxguy11#3353";"18-Sep-18 12:51 PM";"or ask for 2 charged quartz";"";
"linuxguy11#3353";"18-Sep-18 12:51 PM";"i can get you a teleport to the nether if you want";"";
"linuxguy11#3353";"18-Sep-18 12:51 PM";"but for now i gtg";"";
"Senvr#7635";"18-Sep-18 12:51 PM";"alrighty";"";
"linuxguy11#3353";"18-Sep-18 12:52 PM";"whatever you do DO NOT TELEPORT TO ANYONE AND DO NOT ACCEPT TELEPORTS";"";
"linuxguy11#3353";"18-Sep-18 12:52 PM";"there is an item called a taglock and if they click you with it they can take our base";"";
"linuxguy11#3353";"18-Sep-18 12:52 PM";"same goes for the tracker";"";
"Senvr#7635";"18-Sep-18 12:53 PM";"alright";"";
"Senvr#7635";"18-Sep-18 12:53 PM";"no interaction directly";"";
"Senvr#7635";"18-Sep-18 12:53 PM";"no tp";"";
"Senvr#7635";"18-Sep-18 12:53 PM";"got it";"";
"linuxguy11#3353";"18-Sep-18 12:53 PM";"and dont stay in spawn either";"";
"linuxguy11#3353";"18-Sep-18 12:53 PM";"rtp to get on surface";"";
"linuxguy11#3353";"18-Sep-18 12:53 PM";"no afking in base";"";
"linuxguy11#3353";"18-Sep-18 12:53 PM";"rtp and afk, we had a base raided because a guy afked in it all the time";"";
"linuxguy11#3353";"18-Sep-18 12:54 PM";"sorry for being an asshole but those are `must know` things";"";
"Senvr#7635";"18-Sep-18 12:54 PM";"that's ok";"";
"Senvr#7635";"18-Sep-18 12:54 PM";"got it";"";
"linuxguy11#3353";"18-Sep-18 12:54 PM";"also if a player asks you to make something for them, read up on what youre making";"";
"linuxguy11#3353";"18-Sep-18 12:55 PM";"last wipe we remotely drained inventories of people by making them craft a specific item and send it to us";"";
"linuxguy11#3353";"18-Sep-18 12:55 PM";"we paid them ALOT of money to do it but when they did it was gg for the,";"";
"linuxguy11#3353";"18-Sep-18 12:56 PM";"anyways im 2 minutes late for my next class so i gtg";"";
"Senvr#7635";"18-Sep-18 12:57 PM";"gg";"";
"linuxguy11#3353";"18-Sep-18 01:36 PM";"nvm";"";
"linuxguy11#3353";"18-Sep-18 01:36 PM";"i read the numbers wrong";"";
"linuxguy11#3353";"18-Sep-18 01:36 PM";"im an hour early";"";
"Senvr#7635";"18-Sep-18 01:36 PM";"good";"";
"Senvr#7635";"18-Sep-18 01:37 PM";"job";"";
"linuxguy11#3353";"18-Sep-18 01:39 PM";"can you hop on";"";
"linuxguy11#3353";"18-Sep-18 01:39 PM";"ive got 20m";"";
"Senvr#7635";"18-Sep-18 01:39 PM";"i am still doing classes";"";
"linuxguy11#3353";"18-Sep-18 01:39 PM";"oh";"";
"Senvr#7635";"18-Sep-18 01:39 PM";"ma'am please";"";
"linuxguy11#3353";"18-Sep-18 01:39 PM";"lol";"";
"linuxguy11#3353";"18-Sep-18 01:39 PM";"gg";"";
"linuxguy11#3353";"18-Sep-18 01:39 PM";"rip";"";
"linuxguy11#3353";"18-Sep-18 01:39 PM";"ive got class for 4 hours at 17:00 EST";"";
"linuxguy11#3353";"18-Sep-18 01:40 PM";"or 5:00 for you dumb folk";"";
"Senvr#7635";"18-Sep-18 01:40 PM";"jew urself";"";
"linuxguy11#3353";"18-Sep-18 06:27 PM";"Started a call.";"";
"linuxguy11#3353";"18-Sep-18 06:27 PM";"https://youtu.be/GAOZXlkExJo";"";
"linuxguy11#3353";"18-Sep-18 06:27 PM";"Started a call.";"";
"linuxguy11#3353";"18-Sep-18 06:28 PM";"niggke";"";
"linuxguy11#3353";"18-Sep-18 07:22 PM";"Started a call.";"";
"linuxguy11#3353";"18-Sep-18 07:23 PM";"Started a call.";"";
"Senvr#7635";"18-Sep-18 09:27 PM";"Started a call.";"";
"Senvr#7635";"18-Sep-18 09:33 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/491829082539950100/1P7lQE4.png";
"Senvr#7635";"18-Sep-18 09:43 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/491831592323514378/hPs1pRn.png";
"linuxguy11#3353";"18-Sep-18 09:57 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/491835258829012993/options.txt";
"linuxguy11#3353";"19-Sep-18 09:16 AM";"can you try and hop on in the next 3 hours and make an oxygen collector from galacticraft";"";
"linuxguy11#3353";"19-Sep-18 09:44 AM";"im using mekanism electrolyic thingy";"";
"linuxguy11#3353";"19-Sep-18 09:44 AM";"and it is inefficient af";"";
"linuxguy11#3353";"19-Sep-18 10:22 AM";"beep ***boop***";"";
"Senvr#7635";"19-Sep-18 10:22 AM";"bing bong";"";
"Senvr#7635";"19-Sep-18 10:22 AM";"yes ill be on later at maybe 3 yes i will later not now";"";
"linuxguy11#3353";"19-Sep-18 01:02 PM";"ok";"";
"linuxguy11#3353";"19-Sep-18 01:04 PM";"also were fuckout of power";"";
"linuxguy11#3353";"19-Sep-18 01:04 PM";"because i broke the nuclear fucktor";"";
"Senvr#7635";"19-Sep-18 01:04 PM";"g g";"";
"linuxguy11#3353";"19-Sep-18 01:05 PM";"im upfucking our power shit";"";
"Senvr#7635";"19-Sep-18 01:05 PM";"nice";"";
"Senvr#7635";"19-Sep-18 01:05 PM";"what the fuck";"";
"Senvr#7635";"19-Sep-18 01:05 PM";"this is gat";"";
"Senvr#7635";"19-Sep-18 01:05 PM";"hmm";"";
"linuxguy11#3353";"19-Sep-18 01:05 PM";"jajaja";"";
"Senvr#7635";"19-Sep-18 01:05 PM";"seig heil";"";
"linuxguy11#3353";"19-Sep-18 01:05 PM";"jajajaj";"";
"linuxguy11#3353";"19-Sep-18 04:25 PM";"Started a call.";"";
"linuxguy11#3353";"19-Sep-18 04:25 PM";"heyo";"";
"Senvr#7635";"19-Sep-18 04:25 PM";"hello";"";
"Senvr#7635";"19-Sep-18 04:25 PM";"almost done";"";
"linuxguy11#3353";"19-Sep-18 04:25 PM";"yeah ok";"";
"linuxguy11#3353";"19-Sep-18 04:25 PM";"ima go to bed alot earlier today";"";
"Senvr#7635";"19-Sep-18 04:25 PM";"ok";"";
"linuxguy11#3353";"19-Sep-18 04:26 PM";"i got an exam tommorow";"";
"linuxguy11#3353";"19-Sep-18 04:26 PM";"i see a problem";"";
"linuxguy11#3353";"19-Sep-18 04:26 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/492114329957695499/unknown.png";
"Senvr#7635";"19-Sep-18 04:27 PM";"oh no";"";
"Senvr#7635";"19-Sep-18 04:27 PM";"j p g";"";
"linuxguy11#3353";"19-Sep-18 04:28 PM";"btw those were both real planes and they did collide";"";
"linuxguy11#3353";"19-Sep-18 04:28 PM";"gg rest in spagetti";"";
"Senvr#7635";"19-Sep-18 04:28 PM";"oh nice";"";
"linuxguy11#3353";"19-Sep-18 04:28 PM";"the atc got murdered";"";
"linuxguy11#3353";"19-Sep-18 05:27 PM";"Started a call.";"";
"linuxguy11#3353";"19-Sep-18 05:35 PM";"at least 2 oxygen collectors";"";
"linuxguy11#3353";"19-Sep-18 05:35 PM";"http://wiki.aidancbrady.com/w/images/aidancbrady/3/3f/Mekanism-flowchart-v7.png";"";
"linuxguy11#3353";"19-Sep-18 06:47 PM";"Started a call.";"";
"linuxguy11#3353";"19-Sep-18 06:54 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/492151640900632576/shWOaZ5.png";
"Senvr#7635";"19-Sep-18 07:28 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/492160027155628032/FgE7VxG.png";
"linuxguy11#3353";"20-Sep-18 08:06 AM";"```
jeremiah@linux-pc:~$ python3 proxy.py localhost 1234 localhost 8080
This is not to be ran as a normal program, this library is intended to be used as a library
Starting proxy!
Started proxy!
Proxy listening!
Proxy connected on: ('127.0.0.1', 52856)!
C -> S: b'hello server\n'
S -> C: b'hello client\n'
C -> S: b'how was your day?\n'
S -> C: b'good\n'
C -> S: b'nice\n'
S -> C: b'ok, well lets start\n'
S -> C: b'credit card number\n'
C -> S: b'1234 5678 9012 3456\n'
S -> C: b'ccn?\n'
C -> S: b'456\n'
S -> C: b'thanks\n'
S -> C: b'i really hope nobody is sitting in the middle right now reading this completely unencrypted traffic!!!\n'
C -> S: b'haha, thats impossible\n'
C -> S: b'im on secure network right now\n'
```";"";
"linuxguy11#3353";"20-Sep-18 08:06 AM";"have fun";"https://cdn.discordapp.com/attachments/320421951703351296/492350864347103252/proxy.py";
"linuxguy11#3353";"20-Sep-18 09:33 PM";"Started a call.";"";
"linuxguy11#3353";"20-Sep-18 09:33 PM";"Started a call.";"";
"linuxguy11#3353";"20-Sep-18 09:33 PM";"Started a call.";"";
"linuxguy11#3353";"20-Sep-18 09:34 PM";"Started a call.";"";
"linuxguy11#3353";"20-Sep-18 09:34 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/492554210420719637/220px-Penis_Enlargement_Sign_in_Johannesburg.png";
"linuxguy11#3353";"20-Sep-18 09:34 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/492554263399104542/220px-Water-based_Penis_Enlargement_Pump.png";
"linuxguy11#3353";"20-Sep-18 09:36 PM";"Started a call.";"";
"linuxguy11#3353";"24-Sep-18 12:15 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/493863010331525122/IMG_01744.png";
"Senvr#7635";"24-Sep-18 01:01 PM";"stop";"";
"Senvr#7635";"24-Sep-18 01:08 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/493876387690709002/i47dbz7x86o11.png";
"linuxguy11#3353";"25-Sep-18 11:44 AM";"kel";"";
"Senvr#7635";"27-Sep-18 11:44 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/495123613020586015/woah.PNG";
"linuxguy11#3353";"27-Sep-18 11:44 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/495123661716717571/Screenshot_from_2018-09-28_02-36-42.png";
"linuxguy11#3353";"29-Sep-18 06:20 PM";"Started a call.";"";
"linuxguy11#3353";"29-Sep-18 06:21 PM";"carl said no";"https://cdn.discordapp.com/attachments/320421951703351296/495767083892736010/unknown.png";
"linuxguy11#3353";"30-Sep-18 02:14 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496067448131289090/unknown.png";
"linuxguy11#3353";"30-Sep-18 05:21 PM";"Started a call.";"";
"linuxguy11#3353";"30-Sep-18 05:21 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496114486483353631/unknown.png";
"linuxguy11#3353";"30-Sep-18 05:22 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496114653823369216/unknown.png";
"linuxguy11#3353";"30-Sep-18 05:23 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496114834308595713/unknown.png";
"linuxguy11#3353";"30-Sep-18 05:25 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496115314183110657/unknown.png";
"linuxguy11#3353";"30-Sep-18 05:25 PM";"Started a call.";"";
"linuxguy11#3353";"30-Sep-18 05:25 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496115475915341835/unknown.png";
"linuxguy11#3353";"30-Sep-18 05:26 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496115599991242763/unknown.png";
"linuxguy11#3353";"30-Sep-18 05:26 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496115662620590096/unknown.png";
"linuxguy11#3353";"30-Sep-18 05:26 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496115727284043776/unknown.png";
"Senvr#7635";"30-Sep-18 05:27 PM";"no";"";
"linuxguy11#3353";"30-Sep-18 05:27 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496115940547624980/unknown.png";
"linuxguy11#3353";"30-Sep-18 05:27 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496116004796104705/unknown.png";
"Senvr#7635";"30-Sep-18 05:28 PM";"s";"";
"Senvr#7635";"30-Sep-18 05:28 PM";"t";"";
"Senvr#7635";"30-Sep-18 05:28 PM";"o";"";
"Senvr#7635";"30-Sep-18 05:28 PM";"p";"";
"linuxguy11#3353";"30-Sep-18 05:28 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496116130054930452/unknown.png";
"linuxguy11#3353";"30-Sep-18 05:29 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496116309860548618/unknown.png";
"linuxguy11#3353";"30-Sep-18 05:29 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496116387895443457/unknown.png";
"Senvr#7635";"30-Sep-18 05:29 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496116486289620993/4gks11xtuvo11.jpg";
"Senvr#7635";"30-Sep-18 05:29 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496116487178682380/4gks11xtuvo11.jpg";
"Senvr#7635";"30-Sep-18 05:29 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496116488386904085/4gks11xtuvo11.jpg";
"Senvr#7635";"30-Sep-18 05:29 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496116490018226196/4gks11xtuvo11.jpg";
"Senvr#7635";"30-Sep-18 05:29 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496116491360403471/4gks11xtuvo11.jpg";
"Senvr#7635";"30-Sep-18 05:29 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496116493218742273/4gks11xtuvo11.jpg";
"Senvr#7635";"30-Sep-18 05:29 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496116494652932156/4gks11xtuvo11.jpg";
"linuxguy11#3353";"30-Sep-18 05:29 PM";"ok";"";
"linuxguy11#3353";"30-Sep-18 05:29 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496116509945495552/unknown.png";
"Senvr#7635";"30-Sep-18 05:29 PM";"g ood";"";
"linuxguy11#3353";"30-Sep-18 05:30 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496116565469691906/unknown.png";
"linuxguy11#3353";"30-Sep-18 05:30 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496116751432679451/unknown.png";
"linuxguy11#3353";"30-Sep-18 05:31 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496116802300936203/unknown.png";
"linuxguy11#3353";"30-Sep-18 05:31 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496116893531504640/unknown.png";
"Senvr#7635";"30-Sep-18 05:31 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496116970794516490/upset.jpg";
"linuxguy11#3353";"30-Sep-18 05:31 PM";"@Senvr we need to talk";"";
"Senvr#7635";"30-Sep-18 05:31 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496117001777971210/upset.jpg";
"Senvr#7635";"30-Sep-18 05:31 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496117003237720064/upset.jpg";
"Senvr#7635";"30-Sep-18 05:31 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496117004701401089/upset.jpg";
"Senvr#7635";"30-Sep-18 05:31 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496117005665959954/upset.jpg";
"Senvr#7635";"30-Sep-18 05:31 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496117007133966346/upset.jpg";
"Senvr#7635";"30-Sep-18 05:31 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496117008216227875/upset.jpg";
"Senvr#7635";"30-Sep-18 05:32 PM";"no talk";"";
"Senvr#7635";"30-Sep-18 05:32 PM";"just fuhrer";"";
"linuxguy11#3353";"30-Sep-18 05:32 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496117073098047508/unknown.png";
"linuxguy11#3353";"30-Sep-18 05:32 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496117114227392512/unknown.png";
"Senvr#7635";"30-Sep-18 05:32 PM";"s i p p";"";
"linuxguy11#3353";"30-Sep-18 05:33 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496117410013904906/unknown.png";
"linuxguy11#3353";"30-Sep-18 05:33 PM";"its a grill in the ***server rooom***";"";
"Senvr#7635";"30-Sep-18 05:33 PM";"that's not possible";"";
"linuxguy11#3353";"30-Sep-18 05:33 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496117538342699009/unknown.png";
"linuxguy11#3353";"30-Sep-18 05:34 PM";"thats how you know the world is ending";"";
"Senvr#7635";"30-Sep-18 05:34 PM";"ye yes";"";
"linuxguy11#3353";"30-Sep-18 05:36 PM";"gottat get that sexy keyuboard shoit";"";
"linuxguy11#3353";"30-Sep-18 05:36 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496118110797955105/unknown.png";
"Senvr#7635";"30-Sep-18 05:36 PM";"is this a porno";"";
"linuxguy11#3353";"30-Sep-18 05:36 PM";"maybe";"";
"Senvr#7635";"30-Sep-18 05:36 PM";"very good";"";
"linuxguy11#3353";"30-Sep-18 05:37 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496118513094754304/unknown.png";
"linuxguy11#3353";"30-Sep-18 05:37 PM";"holy shit";"";
"linuxguy11#3353";"30-Sep-18 05:37 PM";"the shit is going down";"";
"Senvr#7635";"30-Sep-18 05:38 PM";"holy moly";"";
"linuxguy11#3353";"30-Sep-18 05:39 PM";"ii get you some more good shots later";"";
"linuxguy11#3353";"30-Sep-18 05:39 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496119024573349888/unknown.png";
"linuxguy11#3353";"30-Sep-18 05:39 PM";"its a 2 person";"";
"linuxguy11#3353";"30-Sep-18 05:41 PM";"buisnessman";"https://cdn.discordapp.com/attachments/320421951703351296/496119403017142272/unknown.png";
"linuxguy11#3353";"30-Sep-18 05:44 PM";"https://cdn.discordapp.com/attachments/458858478908342283/496008629493956613/unknown.png";"";
"linuxguy11#3353";"30-Sep-18 05:45 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496120442587971594/unknown.png";
"linuxguy11#3353";"30-Sep-18 05:45 PM";"thats gonna go far up someones ass";"";
"linuxguy11#3353";"30-Sep-18 05:45 PM";"but first he has to tin it";"";
"linuxguy11#3353";"30-Sep-18 05:47 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496120906033397793/unknown.png";
"linuxguy11#3353";"30-Sep-18 05:47 PM";"that is an 8086 die";"";
"Senvr#7635";"30-Sep-18 05:47 PM";"ye syes";"";
"linuxguy11#3353";"30-Sep-18 05:47 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496121007363588096/unknown.png";
"linuxguy11#3353";"30-Sep-18 05:47 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496121053362389003/unknown.png";
"Senvr#7635";"30-Sep-18 05:47 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496121058022391809/sharpiro.png";
"linuxguy11#3353";"30-Sep-18 05:48 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496121113387204638/unknown.png";
"linuxguy11#3353";"30-Sep-18 05:48 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496121164024774676/unknown.png";
"linuxguy11#3353";"30-Sep-18 05:48 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496121217577779200/unknown.png";
"Senvr#7635";"30-Sep-18 05:48 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496121251614556171/no.jpg";
"linuxguy11#3353";"30-Sep-18 05:49 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496121367364632586/unknown.png";
"linuxguy11#3353";"30-Sep-18 05:49 PM";"its a ***buiness dude*** in the server room";"";
"linuxguy11#3353";"30-Sep-18 05:49 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496121486524940328/unknown.png";
"Senvr#7635";"30-Sep-18 05:49 PM";"business b o y";"";
"linuxguy11#3353";"30-Sep-18 05:49 PM";"and a grill";"";
"linuxguy11#3353";"30-Sep-18 05:50 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/496121634219098123/unknown.png";
"linuxguy11#3353";"30-Sep-18 05:50 PM";"now two grills";"";
"linuxguy11#3353";"30-Sep-18 05:50 PM";"and a buisness boi in the server room";"";
"linuxguy11#3353";"30-Sep-18 05:50 PM";"shit is really about to go down";"";
"linuxguy11#3353";"30-Sep-18 05:57 PM";"https://www.youtube.com/watch?time_continue=1&v=HVxtOL_CzXc";"";
"linuxguy11#3353";"30-Sep-18 05:57 PM";"now thats a good porno";"";
"linuxguy11#3353";"30-Sep-18 06:07 PM";"@Senvr https://cdn.discordapp.com/attachments/458858478908342283/496047422628429854/unknown.png";"";
"linuxguy11#3353";"30-Sep-18 06:07 PM";"rip in spagetti";"";
"Senvr#7635";"30-Sep-18 06:08 PM";"gg";"";
"linuxguy11#3353";"30-Sep-18 06:08 PM";"have you watched the porno";"";
